6338-41-6,Low,5-(Hydroxymethyl)-2-furoic acid,Single Compound,,C6H6O4,142.1094
59-14-3,Low,5-Bromo-2'-deoxyuridine,Single Compound,,C9H11BrN2O5,307.0981
1646-87-3,Low,Aldicarb sulfoxide,Single Compound,,C7H14N2O3S,206.2627
2243-76-7,Low,Alizarin Yellow R,Single Compound,,C13H9N3O5,287.2277
328-50-7,Low,alpha-Ketoglutaric acid,Single Compound,,C5H6O5,146.0981
549-18-8,Low,Amitriptyline hydrochloride,Single Compound,,C20H24ClN,313.8643
2550-26-7,Low,Benzylacetone,Single Compound,,C10H12O,148.2017
5153-67-3,High,(E)-beta-Nitrostyrene,Single Compound,double bond E,C8H7NO2,149.1467
13319-75-0,Low,Boron trifluoride dihydrate,Single Compound,,BF3H4O2,103.8368
29911-27-1,Low,Butyl dipropasol solvent,Single Compound,,C9H20O3,176.2533
4/4/43,Low,Cadmium acetate dihydrate,Single Compound,,C4H10CdO6,266.5296
140-72-7,Low,Cetylpyridinium bromide,Single Compound,,C21H38BrN,384.4371
55-56-1,Low,Chlorhexidine,Single Compound,,C22H30Cl2N10,505.4466
NOCAS_33326,Low,Chlorowax 500C,Mixture/Formulation,mixture of C10-12 chlorinated alkanes containing 60-70 % Cl; structure shown C10,,
70831-56-0,High,L-Cichoric acid,Single Compound,absolute stereochem; rotation (-); double bond E,C22H18O12,474.3711
27994-11-2,Low,Cimicifugoside,Single Compound,,C35H52O9,616.782
96-41-3,Low,Cyclopentanol,Single Compound,,C5H10O,86.1323
23541-50-6,Low,Daunomycin hydrochloride,Single Compound,,C27H30ClNO10,563.9808
302-95-4,Low,Sodium deoxycholate,Single Compound,,C24H39NaO4,414.5538
15345-89-8,Low,Desmethoxyyangonin,Single Compound,,C14H12O3,228.2433
2743-38-6,Low,Dibenzoyl-L-tartaric acid,Single Compound,,C18H14O8,358.299
1623-08-1,Low,Dibenzyl phosphate,Single Compound,,C14H15O4P,278.2403
587-63-3,Low,Dihydrokavain,Single Compound,,C14H16O3,232.275
10563-29-8,Low,Dimethyldipropylenetriamine,Single Compound,,C8H21N3,159.2724
996-35-0,Low,Dimethylisopropylamine,Single Compound,,C5H13N,87.1634
538-71-6,High,Domiphen bromide,Single Compound,parent [13900-14-6],C22H40BrNO,414.4631
82854-37-3,Low,Echinacoside,Single Compound,,C35H46O20,786.7278
609-14-3,Low,Ethyl-2-methyl acetoacetate,Single Compound,,C7H12O3,144.1684
7789-21-1,Low,Fluorosulfonic acid,Single Compound,,FHO3S,100.0695
76-43-7,Low,Fluoxymestrone,Single Compound,,C20H29FO3,336.4409
627-63-4,Low,Fumaryl chloride,Single Compound,,C4H2Cl2O2,152.9635
39025-24-6,High,Guggulsterone E,Single Compound,,C21H28O2,312.4458
39025-23-5,High,Guggulsterone Z,Single Compound,,C21H28O2,312.4458
52806-53-8,Low,Hydroxyflutamide,Single Compound,,C11H11F3N2O4,292.2112
1619-16-5,Low,Hydroxyvalerenic acid,Single Compound,,C15H22O3,250.3334
10025-82-8,High,Indium trichloride,Single Compound,,Cl3In,221.177
500-64-1,Low,Kavain,Single Compound,,C14H14O3,230.2592
105-34-0,Low,Methyl cyanoacetate,Single Compound,,C4H5NO2,99.088
58-18-4,Low,17-Methyltestosterone,Single Compound,,C20H30O2,302.451
2365-48-2,Low,Methyl thioglycolate,Single Compound,,C3H6O2S,106.1435
495-85-2,Low,Methysticin,Single Compound,,C15H14O5,274.2687
111-18-2,High,"N,N,N',N`-Tetramethylhexanediamine",Single Compound,Amine monomer,C10H24N2,172.311
159989-65-8,Low,Nelfinavir mesylate,Single Compound,,C33H49N3O7S2,663.8881
2210-25-5,Low,N-Isopropylacrylamide,Single Compound,,C6H11NO,113.1576
55981-09-4,Low,Nitazoxanide,Single Compound,,C12H9N3O5S,307.282
770-05-8,Low,Octopamine hydrochloride,Single Compound,,C8H12ClNO2,189.6394
82985-35-1,Low,3-(Trimethoxysilyl)-N-[3-(trimethoxysilyl)propyl]propan-1-amine,Single Compound,,C12H31NO6Si2,341.5486
104-40-5,High,4-Nonylphenol,Single Compound,straight chain attached at 4 [104-40-5]; branched attached at 4- [84852-15-3]; straight chain attached anywhere [25154-52-3],C15H24O,220.3505
105-06-6,High,"1,4-Divinylbenzene",Single Compound,,C10H10,130.1864
103-63-9,Low,Phenethyl bromide,Single Compound,,C8H9Br,185.0611
10026-13-8,Low,Phosphorus pentachloride,Single Compound,,Cl5P,208.2388
32809-16-8,Low,Procymidone,Single Compound,,C13H11Cl2NO2,284.1379
72559-06-9,Low,Rifabutin,Single Compound,,C46H62N4O11,847.0047
361-09-1,Low,Sodium cholate,Single Compound,,C24H39NaO5,430.5533
7681-38-1,Low,Sodium hydrogen sulfate,Single Compound,,HNaO4S,120.0603
64092-48-4,Low,Sodium zomepirac,Single Compound,,C15H13ClNNaO3,313.7114
5329-14-6,Low,Sulfamic acid,Single Compound,,H3NO3S,97.0937
14866-33-2,High,Tetra-N-octylammonium bromide,Single Compound,parent [19524-73-3],C32H68BrN,546.793
76-02-8,Low,Trichloroacetyl chloride,Single Compound,,C2Cl4O,181.8328
9002-93-1,High,Triton X-100,Polymer,"polymer containing on average 9.5 repeating ethoxy (oxy-1,2-ethanediyl) groups; ill-defined substance, polydispersed composition",,
60-19-5,Low,Tyramine hydrochloride,Single Compound,,C8H12ClNO,173.64
10/6/69,Low,Valerenic acid,Single Compound,,C15H22O2,234.334
638-29-9,Low,Valeryl chloride,Single Compound,,C5H9ClO,120.5774
152-11-4,Low,Verapamil hydrochloride,Single Compound,,C27H39ClN2O4,491.0626
500-62-9,Low,Yangonin,Single Compound,,C15H14O4,258.2693
566-48-3,Low,4-Hydroxyandrostenedione,Single Compound,,C19H26O3,302.408
52-86-8,Low,Haloperidol,Single Compound,,C21H23ClFNO2,375.8642
63612-50-0,Low,Nilutamide,Single Compound,,C12H10F3N3O4,317.2207
82640-04-8,Low,Raloxifene hydrochloride,Single Compound,,C28H28ClNO4S,510.0442
52-01-7,Low,Spironolactone,Single Compound,,C24H32O4S,416.5735
10540-29-1,Low,Tamoxifen,Single Compound,,C26H29NO,371.5146
10161-33-8,Low,17beta-Trenbolone,Single Compound,,C18H22O2,270.3661
29091-21-2,Low,Prodiamine,Single Compound,,C13H17F3N4O4,350.2937
118134-30-8,Low,Spiroxamine,Single Compound,,C18H35NO2,297.476
54573-75-0,Low,1-alpha-Hydroxyergocalciferol,Single Compound,,C28H44O2,412.6478
119168-77-3,Low,Tebufenpyrad,Single Compound,,C18H24ClN3O,333.8557
119515-38-7,Low,Icaridin,Single Compound,,C12H23NO3,229.3159
104-61-0,High,gamma-Nonanolactone,Single Compound,,C9H16O2,156.2221
101-10-0,Low,Cloprop,Mixture of Stereoisomers,,C9H9ClO3,200.619
5742-17-6,Low,"2,4-D, isopropylamine salt",Single Compound,,C11H15Cl2NO3,280.1477
470-90-6,Low,Chlorfenvinphos,Mixture of Stereoisomers,,C12H14Cl3O4P,359.5699
149979-41-9,High,Tepraloxydim,Mixture of Stereoisomers,double bond E,C17H24ClNO4,341.8298
640-19-7,Low,2-Fluoroacetamide,Single Compound,,C2H4FNO,77.0577
2682-20-4,Low,2-Methyl-3(2H)-isothiazolone,Single Compound,,C4H5NOS,115.1536
79-57-2,Low,Oxytetracycline,Single Compound,,C22H24N2O9,460.434
57754-85-5,Low,Clopyralid-olamine,Single Compound,,C8H10Cl2N2O3,253.0826
55720-26-8,Low,Aviglycine hydrochloride,Single Compound,,C6H13ClN2O3,196.632
104098-48-8,Low,Imazapic,Mixture of Stereoisomers,,C14H17N3O3,275.3031
122-88-3,Low,4-Chlorophenoxyacetic acid,Single Compound,,C8H7ClO3,186.5924
26172-55-4,High,5-Chloro-2-methyl-3(2H)-isothiazolone,Single Compound,,C4H4ClNOS,149.5987
104-67-6,Low,5-Heptyldihydro-2(3H)-furanone,Single Compound,,C11H20O2,184.2753
135410-20-7,High,Acetamiprid,Single Compound,,C10H11ClN4,222.6741
81406-37-3,Low,Fluroxypyr-meptyl,Mixture of Stereoisomers,,C15H21Cl2FN2O3,367.2433
8001-54-5,High,Benzalkonium chloride,Mixture/Formulation,undefined mixture of alkyldimethylbenzyl ammmonium chlorides,,
14816-18-3,Low,Phoxim,Single Compound,,C12H15N2O3PS,298.2979
12771-68-5,Low,Ancymidol,Single Compound,,C15H16N2O2,256.2997
64628-44-0,Low,Triflumuron,Single Compound,,C15H10ClF3N2O3,358.6997
103055-07-8,Low,Lufenuron,Single Compound,,C17H8Cl2F8N2O3,511.1502
90823-38-4,High,Denatonium saccharide,Single Compound,,C28H33N3O4S,507.6443
134605-64-4,Low,Butafenacil,Single Compound,,C20H18ClF3N2O6,474.8149
147150-35-4,Low,Cloransulam-methyl,Single Compound,,C15H13ClFN5O5S,429.8106
3734-33-6,High,Denatonium benzoate,Single Compound,,C28H34N2O3,446.5812
28434-01-7,High,Bioresmethrin,Single Compound,,C22H26O3,338.44
125401-92-5,Low,Bispyribac-sodium,Single Compound,,C19H17N4NaO8,452.3501
188425-85-6,Low,Boscalid,Single Compound,,C18H12Cl2N2O,343.2067
69327-76-0,Low,Buprofezin,Single Compound,,C16H23N3OS,305.4383
23184-66-9,Low,Butachlor,Single Compound,,C17H26ClNO2,311.8468
87818-31-3,High,Cinmethylin,Mixture of Stereoisomers,relative stereochem,C18H26O2,274.3979
99129-21-2,Low,Clethodim,Single Compound,,C17H26ClNO3S,359.9113
82697-71-0,Low,Clofencet-potassium,Single Compound,,C13H10ClKN2O3,316.7814
210880-92-5,Low,Clothianidin,Single Compound,,C6H8ClN5O2S,249.678
420-04-2,Low,Cyanamide,Single Compound,,CH2N2,42.04
120116-88-3,Low,Cyazofamid,Single Compound,,C13H13ClN4O2S,324.7859
125116-23-6,Low,Metconazole,Single Compound,,C17H22ClN3O,319.8291
76703-62-3,High,gamma-Cyhalothrin,Single Compound,absolute stereochem; double bond; rotation (+),C23H19ClF3NO3,449.8501
122008-85-9,Low,Cyhalofop-butyl,Single Compound,,C20H20FNO4,357.3755
13684-56-5,Low,Desmedipham,Single Compound,,C16H16N2O4,300.3092
145701-21-9,Low,Diclosulam,Single Compound,,C13H10Cl2FN5O3S,406.2196
23564-06-9,Low,Thiophanate,Single Compound,,C14H18N4O4S2,370.4471
109293-97-2,Low,Diflufenzopyr,Single Compound,,C15H12F2N4O3,334.2776
52508-35-7,Low,Dikegulac sodium,Single Compound,,C12H17NaO7,296.249
163515-14-8,High,Dimethenamid-P,Single Compound,,C12H18ClNO2S,275.7948
110488-70-5,Low,Dimethomorph,Mixture of Stereoisomers,,C21H22ClNO4,387.8567
165252-70-0,Low,Dinotefuran,Single Compound,,C7H14N4O3,202.2111
155569-91-8,High,Emamectin benzoate,Mixture/Formulation,parent [119791-41-2];  benzoate salt of emamectin (which is a mixture),,
2491-38-5,Low,2-Bromo-4-hydroxyacetophenone,Single Compound,,C8H7BrO2,215.044
26225-79-6,Low,Ethofumesate,Single Compound,,C13H18O5S,286.344
2122-70-5,Low,Ethyl 1-naphthaleneacetate,Single Compound,,C14H14O2,214.2598
153233-91-1,Low,Etoxazole,Single Compound,,C21H23F2NO2,359.4096
131807-57-3,Low,Famoxadone,Single Compound,,C22H18N2O4,374.3893
161326-34-7,Low,Fenamidone,Single Compound,,C17H17N3OS,311.4014
71283-80-2,High,Fenoxaprop-P-ethyl,Single Compound,(2R) isomer,C18H16ClNO5,361.7763
67564-91-4,High,"(2R,6S)-Fenpropimorph",Mixture of Stereoisomers,"relative stereochem; (2R,6S)-rel-; stereo in connecting alkyl chain undefined",C20H33NO,303.4821
120068-37-3,Low,Fipronil,Single Compound,,C12H4Cl2F6N4OS,437.1478
69806-50-4,Low,Fluazifop-butyl,Single Compound,,C19H20F3NO4,383.3616
181274-17-9,Low,Flucarbazone-sodium,Single Compound,,C12H10F3N4NaO6S,418.281
188489-07-8,Low,Flufenpyr-ethyl,Single Compound,,C16H13ClF4N2O4,408.732
239110-15-7,Low,Fluopicolide,Single Compound,,C14H8Cl3F3N2O,383.5803
361377-29-9,High,Fluoxastrobin,Single Compound,double bond geometry; stereochem; E isomer,C21H16ClFN4O5,458.8269
69377-81-7,Low,Fluroxypyr,Single Compound,,C7H5Cl2FN2O3,255.0306
68157-60-8,Low,Forchlorfenuron,Single Compound,,C12H10ClN3O,247.6803
79983-71-4,Low,Hexaconazole,Single Compound,,C14H17Cl2N3O,314.2103
58594-72-2,Low,Imazalil sulfate,Single Compound,,C14H16Cl2N2O5S,395.2582
114311-32-9,Low,Imazamox,Single Compound,,C15H19N3O4,305.3291
81334-34-1,Low,Imazapyr,Single Compound,,C13H15N3O3,261.2765
72963-72-5,Low,Imiprothrin,Mixture/Formulation,,,
7553-56-2,Low,Iodine,Single Compound,,I2,253.8089
144550-36-7,Low,Iodosulfuron-methyl-sodium,Single Compound,,C14H13IN5NaO6S,529.2422
125225-28-7,Low,Ipconazole,Single Compound,,C18H24ClN3O,333.8557
42509-80-8,Low,Isazofos,Single Compound,,C9H17ClN3O3PS,313.7413
1/7/18,High,Mancozeb,Single Compound,,C8H12MnN4S8Zn,541.0747
29450-45-1,Low,MCPA-2-ethylhexyl,Single Compound,,C17H25ClO3,312.8316
3653-48-3,Low,MCPA-sodium,Single Compound,,C9H8ClNaO3,222.6008
210631-68-8,Low,Topramezone,Single Compound,,C16H17N3O5S,363.3883
141112-29-0,Low,Isoxaflutole,Single Compound,,C15H12F3NO4S,359.3203
1216-44-0,Low,Flurenol-methyl,Single Compound,,C15H12O3,240.254
NOCAS_34742,Low,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",Mixture/Formulation,mixture of milbemectrin A4 (6'-ethyl) [51596-11-3] and A3 (6'-methyl) [51596-10-2],,
330-95-0,High,Nicarbazin,Single Compound,parent [587-90-6]; component [108-79-2],C19H18N6O6,426.3828
111991-09-4,Low,Nicosulfuron,Single Compound,,C15H18N6O6S,410.405
2444-46-4,Low,Nonivamide,Single Compound,,C17H27NO3,293.4012
116714-46-6,Low,Novaluron,Mixture of Stereoisomers,,C17H9ClF8N2O4,492.7046
57018-04-9,Low,Tolclofos-methyl,Single Compound,,C9H11Cl2O3PS,301.1266
213464-77-8,Low,Orthosulfamuron,Single Compound,,C16H20N6O6S,424.4316
5259-88-1,Low,Oxycarboxin,Single Compound,,C12H13NO4S,267.3009
219714-96-2,Low,Penoxsulam,Single Compound,,C16H14F5N5O5S,483.3699
6923-22-4,Low,Monocrotophos,Single Compound,,C7H14NO5P,223.1635
35575-96-3,Low,Azamethiphos,Single Compound,,C9H10ClN2O5PS,324.6779
243973-20-8,Low,Pinoxaden,Single Compound,,C23H32N2O4,400.5112
15165-79-4,Low,Potassium 1-naphthaleneacetate,Single Compound,,C12H9KO2,224.297
7681-11-0,Low,Potassium iodide,Single Compound,,IK,166.0028
32889-48-8,Low,Procyazine,Single Compound,,C10H13ClN6,252.7034
25606-41-1,Low,Propamocarb hydrochloride,Single Compound,,C9H21ClN2O2,224.7282
15165-67-0,Low,Dichlorprop-P,Single Compound,,C9H8Cl2O3,235.064
79241-46-6,Low,Fluazifop-P-butyl,Single Compound,,C19H20F3NO4,383.3616
181274-15-7,Low,Propoxycarbazone-sodium,Single Compound,,C15H17N4NaO7S,420.3729
178928-70-6,Low,Prothioconazole,Single Compound,,C14H15Cl2N3OS,344.2594
129630-19-9,Low,Pyraflufen-ethyl,Single Compound,,C15H13Cl2F3N2O4,413.1759
1698-60-8,Low,Chloridazon,Single Compound,,C10H8ClN3O,221.643
8003-34-7,High,Pyrethrins,Mixture/Formulation,"The components include cinerin I, cinerin II, jasmolin I, jasmolin II, pyrethrin I and pyrethrin II and other chemicals.",,
53112-28-0,Low,Pyrimethanil,Single Compound,,C12H13N3,199.2517
124495-18-7,Low,Quinoxyfen,Single Compound,,C15H8Cl2FNO,308.1345
299-84-3,Low,Fenchlorphos,Single Compound,,C8H8Cl3O3PS,321.5451
7647-15-6,Low,Sodium bromide,Single Compound,,BrNa,102.8938
650-51-1,Low,Sodium trichloroacetate,Single Compound,,C2Cl3NaO2,185.369
148477-71-8,Low,Spirodiclofen,Single Compound,,C21H24Cl2O4,411.3189
283594-90-1,Low,Spiromesifen,Single Compound,,C23H30O4,370.4819
98886-44-3,Low,Fosthiazate,Mixture of Stereoisomers,"mixture of (R,S) isomers",C9H18NO3PS2,283.3479
74222-97-2,Low,Sulfometuron-methyl,Single Compound,,C15H16N4O5S,364.3763
112410-23-8,Low,Tebufenozide,Single Compound,,C22H28N2O2,352.4699
112281-77-3,Low,Tetraconazole,Single Compound,,C13H11Cl2F4N3O,372.1456
107-49-3,Low,Tetraethyl pyrophosphate,Single Compound,,C8H20O7P2,290.1877
111988-49-9,Low,Thiacloprid,Single Compound,,C10H9ClN4S,252.7233
153719-23-4,Low,Thiamethoxam,Single Compound,,C8H10ClN5O3S,291.7147
541-53-7,Low,"2,4-Dithiobiuret",Single Compound,,C2H5N3S2,135.2112
89-83-8,Low,Thymol,Single Compound,,C10H14O,150.2176
87820-88-0,Low,Tralkoxydim,Single Compound,,C20H27NO3,329.4333
4342-36-3,Low,Tributyltin benzoate,Single Compound,,C19H32O2Sn,411.1662
81741-28-8,High,Tributyltetradecylphosphonium chloride,Single Compound,,C26H56ClP,435.1496
112-38-9,Low,10-Undecenoic acid,Single Compound,,C11H20O2,184.2753
129-06-6,High,Sodium warfarin,Single Compound,,C19H15NaO4,330.3098
7646-85-7,Low,Zinc chloride,Single Compound,,Cl2Zn,136.315
56-12-2,Low,4-Aminobutanoic acid,Single Compound,,C4H9NO2,103.1198
98-50-0,Low,(4-Aminophenyl)arsonic acid,Single Compound,,C6H8AsNO3,217.0542
116-25-6,Low,"1-(Hydroxymethyl)-5,5-dimethylhydantoin",Single Compound,,C6H10N2O3,158.1552
122-70-3,Low,2-Phenylethyl propionate,Single Compound,,C11H14O2,178.2277
127-41-3,Low,alpha-Ionone,Single Compound,,C13H20O,192.2973
135-77-3,Low,"1,2,4-Trimethoxybenzene",Single Compound,,C9H12O3,168.1898
525-79-1,Low,Kinetin,Single Compound,,C10H9N5O,215.2114
584-79-2,High,Allethrin,Mixture of Stereoisomers,"allethrin, d-allethrin, bioallethrin all use the same CAS",C19H26O3,302.408
1193-18-6,Low,3-Methyl-2-cyclohexen-1-one,Single Compound,,C7H10O,110.1537
2155-70-6,Low,Tributyltin methacrylate,Single Compound,,C16H32O2Sn,375.1341
2179-57-9,Low,Diallyl disulfide,Single Compound,,C6H10S2,146.2736
2465-59-0,Low,Oxypurinol,Single Compound,,C5H4N4O2,152.1109
3391-86-4,Low,1-Octen-3-ol,Single Compound,,C8H16O,128.212
6440-58-0,Low,"1,3-Dimethylol-5,5-dimethylhydantoin",Single Compound,,C7H12N2O4,188.1812
20711-10-8,Low,(Z)-11-Tetradecenyl acetate,Single Compound,,C16H30O2,254.4082
24157-81-1,Low,"2,6-Diisopropylnaphthalene",Single Compound,,C16H20,212.33
31654-77-0,High,"(9E,12Z)-9,12-Tetradecadien-1-ol acetate",Mixture of Stereoisomers,,C16H28O2,252.3923
33189-72-9,Low,(E)-11-Tetradecen-1-ol acetate,Single Compound,,C16H30O2,254.4082
33956-49-9,Low,Codlelure,Single Compound,,C12H22O,182.3025
56578-18-8,Low,(E)-5-Decen-1-ol,Single Compound,,C10H20O,156.2652
77-48-5,Low,"1,3-Dibromo-5,5-dimethylhydantoin",Single Compound,,C5H6Br2N2O2,285.9213
571-58-4,Low,"1,4-Dimethylnaphthalene",Single Compound,,C12H12,156.2237
6/3/72,Low,4-(4-(Acetyloxy)phenyl)-2-butanone,Single Compound,,C12H14O3,206.2378
5538-94-3,High,Dioctyldimethylammonium chloride,Single Compound,,C18H40ClN,305.9699
27668-52-6,High,"N,N-Dimethyl-N-(3-(trimethoxysilyl)propyl) octadecan-1-aminium chloride",Single Compound,,C26H58ClNO3Si,496.2821
68959-20-6,Low,Disiquonium chloride,Single Compound,,C27H60ClNO3Si,510.3087
72269-48-8,Low,(E)-4-Tridecen-l-yl acetate,Single Compound,,C15H28O2,240.3816
824-39-5,Low,Sodium 2-nitrophenolate,Single Compound,,C6H4NNaO3,161.0906
1196-01-6,Low,L-Verbenone,Single Compound,,C10H14O,150.2176
25155-18-4,High,Methylbenzethonium chloride,Mixture/Formulation,Ill-defined structure; methyl group attached anywhere on phenoxy ring,,
51229-78-8,High,Chloroallyl methenamine chloride,Single Compound,double geometry; cis (Z),C9H16Cl2N4,251.1561
52304-36-6,Low,Ethyl 3-(N-butylacetamido)propionate,Single Compound,,C11H21NO3,215.2893
65733-16-6,Low,S-Methoprene,Single Compound,,C19H34O3,310.4715
65733-18-8,Low,(7S)-Hydroprene,Single Compound,,C17H30O2,266.4189
67233-85-6,Low,Sodium 2-methoxy-5-nitrophenolate,Single Compound,,C7H6NNaO4,191.1166
89415-87-2,Low,"1,3-Dichloro-5-ethyl-5-methylhydantoin",Single Compound,,C6H8Cl2N2O2,211.0459
68359-37-5,High,Cyfluthrin,Mixture of Stereoisomers,same CAS assigned to beta-Cyfluthrin; DSSTox assigns CAS to mixture only,C22H18Cl2FNO3,434.2876
88-41-5,Low,2-tert-Butylcyclohexyl acetate,Single Compound,,C12H22O2,198.3019
95-38-5,Low,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,Mixture of Stereoisomers,,C22H42N2O,350.5817
142-31-4,Low,Sodium octyl sulfate,Single Compound,,C8H17NaO4S,232.2729
142-87-0,Low,Sodium decyl sulfate,Single Compound,,C10H21NaO4S,260.3261
5146-66-7,Low,"3,7-Dimethyl-2,6-octadienenitrile",Mixture of Stereoisomers,,C10H15N,149.2328
5333-42-6,Low,2-Octyl-1-dodecanol,Single Compound,,C20H42O,298.5469
7378-99-6,Low,"N,N-Dimethyloctylamine",Single Compound,,C10H23N,157.2963
62-33-9,Low,Calcium disodium ethylenediaminetetraacetate,Single Compound,,C10H12CaN2Na2O8,374.2684
2687-94-7,Low,N-Octyl-2-pyrrolidone,Single Compound,,C12H23NO,197.3171
11/5/96,Low,Bumetrizole,Single Compound,,C17H18ClN3O,315.7973
27344-41-8,Low,"Disodium 4,4'-bis(2-sulfostyryl)biphenyl",Mixture of Stereoisomers,,C28H20Na2O6S2,562.5643
9/4/04,Low,Mibolerone,Single Compound,,C20H30O2,302.451
797-63-7,Low,Norgestrel,Single Compound,,C21H28O2,312.4458
520-85-4,Low,Medroxyprogesterone,Single Compound,,C22H32O3,344.4877
1224-92-6,Low,5alpha-Androstan-3beta-ol,Single Compound,,C19H32O,276.4568
57-85-2,Low,Testosterone propionate,Single Compound,,C22H32O3,344.4877
53-41-8,Low,Androsterone,Single Compound,,C19H30O2,290.4403
145-13-1,Low,Pregnenolone,Single Compound,,C21H32O2,316.4776
791-31-1,Low,Triphenylsilanol,Single Compound,,C18H16OSi,276.4045
26027-38-3,High,Polyoxyethylene(10)nonylphenyl ether,Polymer,"polymer; polyether; mixture of repeating ethoxy (oxy-1,2-ethanediyl) groups",,
1117-86-8,Low,"1,2-Octanediol",Single Compound,,C8H18O2,146.2273
1137-42-4,Low,4-Hydroxybenzophenone,Single Compound,,C13H10O2,198.2173
141-04-8,Low,Diisobutyl adipate,Single Compound,,C14H26O4,258.3539
61825-94-3,Low,Oxaliplatin,Single Compound,,C8H12N2O4Pt,395.2699
91-95-2,Low,"3,3'-Diaminobenzidine",Single Compound,,C12H14N4,214.2664
16893-85-9,Low,Sodium hexafluorosilicate,Single Compound,,F6Na2Si,188.0555
6035-45-6,High,Calcium folinate pentahydrate,Single Compound,"absolute stereochem; no rotation (d,l)",C20H31CaN7O12,601.5778
14075-53-7,High,Potassium tetrafluoroborate,Single Compound,,BF4K,125.9029
5392-28-9,Low,tetra-Aminopyrimidine sulfate,Single Compound,,C4H10N6O4S,238.225
57-09-0,Low,Hexadecyltrimethylammonium bromide,Single Compound,,C19H42BrN,364.4475
54029-45-7,High,2-Nitro-4-thiocyanoaniline,Single Compound,,C7H5N3O2S,195.1985
26787-78-0,High,Amoxicillin,Single Compound,trihydrate [61336-70-7],C16H19N3O5S,365.4042
52-67-5,Low,D-Penicillamine,Single Compound,,C5H11NO2S,149.2113
1069-66-5,Low,Sodium valproate,Single Compound,,C8H15NaO2,166.1933
68392-35-8,High,4-Hydroxytamoxifen,Mixture of Stereoisomers,"mixture of Z,E isomers",C26H29NO2,387.514
122320-73-4,Low,Rosiglitazone,Single Compound,,C18H19N3O3S,357.4268
19774-82-4,Low,Amiodarone hydrochloride,Single Compound,,C25H30ClI2NO3,681.7725
54301-15-4,Low,Amsacrine hydrochloride,Single Compound,,C21H20ClN3O3S,429.9198
62571-86-2,Low,Captopril,Single Compound,,C9H15NO3S,217.2853
2156-56-1,Low,Sodium dichloroacetate,Single Compound,,C2HCl2NaO2,150.9239
15307-79-6,Low,Diclofenac sodium,Single Compound,,C14H10Cl2NNaO2,318.1305
3521-62-8,Low,Erythromycin estolate,Single Compound,,C52H97NO18S,1056.3875
5104-49-4,Low,Flurbiprofen,Single Compound,,C15H13FO2,244.2609
1405-41-0,High,Gentamicin sulfate,Mixture/Formulation,mixture of gentamicins sulfates; usually including C1;C1a;C2,,
66-84-2,Low,Glucosamine hydrochloride,Single Compound,,C6H14ClNO5,215.6321
10238-21-8,Low,Glybenclamide,Single Compound,,C23H28ClN3O5S,494.0035
1115-70-4,Low,Metformin hydrochloride,Single Compound,,C4H12ClN5,165.6246
56392-17-7,High,Metoprolol tartrate,Single Compound,"mixture of (2R,S) isomers",C34H56N2O12,684.8146
51803-78-2,Low,Nimesulide,Single Compound,,C13H12N2O5S,308.3098
1434-54-4,High,Pregnenolone carbonitrile,Single Compound,,C22H31NO2,341.4871
321-64-2,Low,Tacrine,Single Compound,,C13H14N2,198.2637
375-85-9,Low,Perfluoroheptanoic acid,Single Compound,,C7HF13O2,364.0609
41814-78-2,High,"2,7,8,9-Tricyclazole",Single Compound,,C9H7N3S,189.237
187022-11-3,Low,Acetochlor ESA,Single Compound,ChemBook; public,C14H21NO5S,315.3853
1610-17-9,Low,Atraton,Single Compound,,C9H17N5O,211.2642
6190-65-4,Low,Deethylatrazine,Single Compound,,C6H10ClN5,187.6301
1007-28-9,Low,Deisopropylatrazine,Single Compound,,C5H8ClN5,173.6035
2642-71-9,Low,Azinphos-ethyl,Single Compound,,C12H16N3O3PS2,345.3775
55179-31-2,Low,Bitertanol,Single Compound,,C20H23N3O2,337.4155
6164-98-3,Low,Chlordimeform,Single Compound,,C10H13ClN2,196.6766
24934-91-6,Low,Chlormephos,Single Compound,,C5H12ClO2PS2,234.7043
299-86-5,Low,Crufomate,Single Compound,,C12H19ClNO3P,291.7109
10311-84-9,Low,Dialifor,Single Compound,,C14H17ClNO4PS2,393.8459
962-58-3,Low,Diazoxon,Single Compound,,C12H21N2O4P,288.2799
87130-20-9,Low,Diethofencarb,Single Compound,,C14H21NO4,267.3208
126-75-0,Low,Demeton-S,Single Compound,,C8H19O3PS2,258.3384
959-98-8,High,Endosulfan I,Single Compound,relative stereochem; asymmetrical at S=O,C9H6Cl6O3S,406.9251
1031-07-8,Low,Endosulfan sulfate,Single Compound,,C9H6Cl6O4S,422.9245
29973-13-5,Low,Ethiofencarb,Single Compound,,C11H15NO2S,225.3073
101-42-8,High,Fenuron,Single Compound,,C9H12N2O,164.2044
15457-05-3,Low,Fluorodifen,Single Compound,,C13H7F3N2O5,328.2003
102851-06-9,High,tau-Fluvalinate,Single Compound,"fluvalinate mixture of R,S at isopropyl [69409-94-5]",C26H22ClF3N2O3,502.9127
135590-91-9,Low,Mefenpyr-diethyl,Single Compound,,C16H18Cl2N2O4,373.2311
55814-41-0,Low,Mepronil,Single Compound,,C17H19NO2,269.3383
